time_unit,window_size,period_index,period_end,period_start,member,k_active,dominant_region,dominant_region_share,region_1_share,region_2_share,region_3_share
meeting,1,46,47,47,China,5,2,0.9901786625829505,0.009821337417049514,0.9901786625829505,0.0
meeting,1,38,39,39,Colombia,4,1,0.7992505872988138,0.7992505872988138,0.20074941270118624,0.0
meeting,1,39,40,40,Colombia,3,1,0.792794867734769,0.792794867734769,0.20720513226523102,0.0
meeting,1,41,42,42,Colombia,4,1,0.9739133705288668,0.9739133705288668,0.026086629471133112,0.0
meeting,1,42,43,43,Colombia,5,1,0.5502555172374546,0.5502555172374546,0.4497444827625454,0.0
meeting,1,43,44,44,Colombia,4,2,0.6751105066303978,0.32488949336960216,0.6751105066303978,0.0
meeting,1,45,46,46,Colombia,4,2,0.7116466870311603,0.28835331296883965,0.7116466870311603,0.0
meeting,1,46,47,47,Colombia,3,1,0.5040535777229468,0.5040535777229468,0.49594642227705327,0.0
meeting,1,25,26,26,Czechia,3,2,1.0,0.0,1.0,0.0
meeting,1,37,38,38,Czechia,4,2,0.97609799820735,0.023902001792650143,0.97609799820735,0.0
meeting,1,22,23,23,Ecuador,3,1,0.6072056239015817,0.6072056239015817,0.3927943760984182,0.0
meeting,1,27,28,28,Ecuador,3,1,1.0,1.0,0.0,0.0
meeting,1,29,30,30,Ecuador,5,1,0.5023966872220298,0.5023966872220298,0.13074163448196463,0.3668616782960055
meeting,1,30,31,31,Ecuador,4,2,0.6783433923852805,0.3216566076147194,0.6783433923852805,0.0
meeting,1,31,32,32,Ecuador,5,1,0.8495063595125857,0.8495063595125857,0.15049364048741437,0.0
meeting,1,32,33,33,Ecuador,5,2,0.7395063888633248,0.26049361113667513,0.7395063888633248,0.0
meeting,1,33,34,34,Ecuador,4,1,0.5584374945673904,0.5584374945673904,0.3073553187420684,0.13420718669054119
meeting,1,39,40,40,Ecuador,5,2,0.9080258973042533,0.09197410269574667,0.9080258973042533,0.0
meeting,1,43,44,44,Ecuador,7,2,0.5306018551789123,0.4693981448210876,0.5306018551789123,0.0
meeting,1,44,45,45,Ecuador,3,1,0.6455612175169371,0.6455612175169371,0.354438782483063,0.0
meeting,1,46,47,47,Ecuador,7,2,0.9465674159577661,0.053432584042233874,0.9465674159577661,0.0
meeting,1,15,16,16,Finland,3,1,0.6391905650772102,0.6391905650772102,0.3608094349227897,0.0
meeting,1,16,17,17,Finland,4,1,0.9406772617717405,0.9406772617717405,0.05932273822825958,0.0
meeting,1,39,40,40,Finland,3,2,0.525592530459937,0.474407469540063,0.525592530459937,0.0
meeting,1,41,42,42,Finland,4,1,0.4897532553330911,0.4897532553330911,0.06543363569482617,0.44481310897208254
meeting,1,44,45,45,Finland,6,2,0.8324811848075502,0.12467159348480995,0.8324811848075502,0.04284722170763979
meeting,1,45,46,46,Finland,3,2,0.4867426151829822,0.16876701280371004,0.4867426151829822,0.3444903720133078
meeting,1,4,5,5,France,4,1,1.0,1.0,0.0,0.0
meeting,1,6,7,7,France,3,3,0.7469837179337003,0.2530162820662996,0.0,0.7469837179337003
meeting,1,8,9,9,France,5,3,0.9418838551687949,0.058116144831205196,0.0,0.9418838551687949
meeting,1,14,15,15,France,7,1,0.6330275229357798,0.6330275229357798,0.27522935779816515,0.09174311926605502
meeting,1,17,18,18,France,4,3,0.524340075419952,0.08570449091532398,0.389955433664724,0.524340075419952
meeting,1,19,20,20,France,3,1,1.0,1.0,0.0,0.0
meeting,1,20,21,21,France,3,3,0.5146496815286624,0.4853503184713376,0.0,0.5146496815286624
meeting,1,24,25,25,France,3,2,0.49369839200347676,0.10647544545849631,0.49369839200347676,0.39982616253802694
meeting,1,25,26,26,France,6,2,0.6300990586353289,0.012182366332369405,0.6300990586353289,0.3577185750323018
meeting,1,26,27,27,France,5,3,0.8796116504854369,0.08640776699029126,0.033980582524271837,0.8796116504854369
meeting,1,27,28,28,France,6,2,0.5540903827409099,0.29387128616917557,0.5540903827409099,0.1520383310899145
meeting,1,28,29,29,France,7,2,0.6260670495110973,0.14958094055564178,0.6260670495110973,0.22435200993326093
meeting,1,29,30,30,France,4,2,0.9108070755190438,0.08919292448095617,0.9108070755190438,0.0
meeting,1,30,31,31,France,4,2,0.5404034051911557,0.089096991889493,0.5404034051911557,0.37049960291935136
meeting,1,31,32,32,France,5,2,0.9092108155638602,0.0,0.9092108155638602,0.0907891844361398
meeting,1,32,33,33,France,4,2,0.552069122328331,0.3801728058208277,0.552069122328331,0.0677580718508413
meeting,1,33,34,34,France,5,2,0.680920208671855,0.11340118019327804,0.680920208671855,0.20567861113486702
meeting,1,34,35,35,France,3,1,0.8220158638034435,0.8220158638034435,0.1779841361965564,0.0
meeting,1,35,36,36,France,7,1,0.840557329014385,0.840557329014385,0.15944267098561507,0.0
meeting,1,36,37,37,France,9,3,0.38075220529205117,0.3574248182509617,0.2618229764569871,0.38075220529205117
meeting,1,37,38,38,France,4,2,0.6951633053721221,0.027128324112082824,0.6951633053721221,0.2777083705157951
meeting,1,38,39,39,France,7,2,0.901317713685224,0.05394132722391224,0.901317713685224,0.044740959090863695
meeting,1,39,40,40,France,4,2,0.4267989610857223,0.18413893631448686,0.4267989610857223,0.38906210259979085
meeting,1,40,41,41,France,4,2,1.0,0.0,1.0,0.0
meeting,1,41,42,42,France,5,3,0.6202203437376289,0.18624437758181178,0.19353527868055925,0.6202203437376289
meeting,1,42,43,43,France,4,2,0.6032219570405728,0.0,0.6032219570405728,0.3967780429594272
meeting,1,43,44,44,France,5,2,0.49572753535046377,0.2865136080279763,0.49572753535046377,0.21775885662156
meeting,1,44,45,45,France,8,2,0.4752346175612552,0.17261943512232752,0.4752346175612552,0.3521459473164173
meeting,1,45,46,46,France,6,2,0.8472521154561025,0.08710897564802283,0.8472521154561025,0.06563890889587466
meeting,1,46,47,47,France,5,1,0.4565669109788509,0.4565669109788509,0.21214999368274426,0.33128309533840483
meeting,1,13,14,14,Germany,3,2,0.9534050179211471,0.04659498207885305,0.9534050179211471,0.0
meeting,1,14,15,15,Germany,4,2,0.9147095179233623,0.08529048207663784,0.9147095179233623,0.0
meeting,1,15,16,16,Germany,6,1,0.6733146128673486,0.6733146128673486,0.32299089590129554,0.0036944912313559815
meeting,1,16,17,17,Germany,3,2,1.0,0.0,1.0,0.0
meeting,1,17,18,18,Germany,3,2,0.7767441860465115,0.0,0.7767441860465115,0.22325581395348834
meeting,1,18,19,19,Germany,3,2,0.9962787550744249,0.0037212449255750973,0.9962787550744249,0.0
meeting,1,19,20,20,Germany,3,2,0.9439606209769027,0.05603937902309731,0.9439606209769027,0.0
meeting,1,20,21,21,Germany,4,2,0.9824824717511096,0.017517528248890416,0.9824824717511096,0.0
meeting,1,22,23,23,Germany,8,3,0.6440214248395729,0.2003693112703749,0.15560926389005214,0.6440214248395729
meeting,1,26,27,27,Germany,7,2,0.7401882376191153,0.00485724696306269,0.7401882376191153,0.25495451541782205
meeting,1,27,28,28,Germany,8,2,0.9507283043665052,0.022446039211000895,0.9507283043665052,0.02682565642249382
meeting,1,29,30,30,Germany,5,1,0.3578085410438275,0.3578085410438275,0.3498478884105873,0.29234357054558524
meeting,1,30,31,31,Germany,4,2,0.694260959080381,0.3057390409196191,0.694260959080381,0.0
meeting,1,31,32,32,Germany,4,2,0.7907550077041602,0.2092449922958398,0.7907550077041602,0.0
meeting,1,32,33,33,Germany,6,2,0.5910891089108911,0.4089108910891089,0.5910891089108911,0.0
meeting,1,33,34,34,Germany,7,2,0.42572265297225015,0.14937850067195801,0.42572265297225015,0.4248988463557917
meeting,1,34,35,35,Germany,3,1,0.5190839694656488,0.5190839694656488,0.48091603053435106,0.0
meeting,1,35,36,36,Germany,6,2,0.9508579215791539,0.04914207842084615,0.9508579215791539,0.0
meeting,1,36,37,37,Germany,5,2,1.0,0.0,1.0,0.0
meeting,1,37,38,38,Germany,4,3,0.4627830431851528,0.10548439544751557,0.43173256136733157,0.4627830431851528
meeting,1,38,39,39,Germany,4,2,0.5527862208713273,0.3370386452453322,0.5527862208713273,0.11017513388334056
meeting,1,39,40,40,Germany,6,2,0.9518881927639842,0.04811180723601582,0.9518881927639842,0.0
meeting,1,40,41,41,Germany,3,2,1.0,0.0,1.0,0.0
meeting,1,41,42,42,Germany,4,2,0.5658191103892625,0.21019839136146695,0.5658191103892625,0.22398249824927063
meeting,1,42,43,43,Germany,8,3,0.6377223983568495,0.02620180752189622,0.33607579412125427,0.6377223983568495
meeting,1,43,44,44,Germany,6,2,0.9476605868358446,0.05233941316415543,0.9476605868358446,0.0
meeting,1,44,45,45,Germany,5,2,0.49774803821390656,0.20624795388934633,0.49774803821390656,0.296004007896747
meeting,1,45,46,46,Germany,5,2,0.5015196474756496,0.39996465443893675,0.5015196474756496,0.0985156980854135
meeting,1,46,47,47,Germany,8,1,0.5834421444120632,0.5834421444120632,0.29881094433499644,0.11774691125294043
meeting,1,19,20,20,IAATO,4,2,0.6558490566037736,0.22913207547169814,0.6558490566037736,0.11501886792452831
meeting,1,20,21,21,IAATO,5,3,0.5026442732198789,0.1355689602290154,0.3617867665511056,0.5026442732198789
meeting,1,21,22,22,IAATO,3,3,0.49115044247787604,0.25442477876106195,0.25442477876106195,0.49115044247787604
meeting,1,24,25,25,IAATO,3,3,0.5233069481090589,0.07211961301671063,0.4045734388742304,0.5233069481090589
meeting,1,25,26,26,IAATO,5,2,0.8061421960454355,0.0,0.8061421960454355,0.1938578039545646
meeting,1,27,28,28,IAATO,4,2,0.5325527021118862,0.0,0.5325527021118862,0.4674472978881137
meeting,1,28,29,29,IAATO,4,2,0.550728622491064,0.0,0.550728622491064,0.449271377508936
meeting,1,29,30,30,IAATO,3,3,0.7847666614640237,0.0,0.2152333385359763,0.7847666614640237
meeting,1,30,31,31,IAATO,3,3,1.0,0.0,0.0,1.0
meeting,1,32,33,33,IAATO,6,3,0.6751710383479337,0.09825553507863977,0.2265734265734266,0.6751710383479337
meeting,1,33,34,34,IAATO,4,3,0.5604228651009685,0.36690510856491737,0.07267202633411408,0.5604228651009685
meeting,1,34,35,35,IAATO,3,3,0.9135265700483092,0.08647342995169081,0.0,0.9135265700483092
meeting,1,35,36,36,IAATO,6,3,0.6218719797285359,0.15960042923263967,0.2185275910388244,0.6218719797285359
meeting,1,36,37,37,IAATO,3,3,0.6601445572023071,0.23304373220413233,0.10681171059356064,0.6601445572023071
meeting,1,37,38,38,IAATO,6,3,0.41903826312749604,0.17351940801003102,0.4074423288624729,0.41903826312749604
meeting,1,38,39,39,IAATO,8,2,0.6353266285174942,0.03943238196734297,0.6353266285174942,0.32524098951516284
meeting,1,39,40,40,IAATO,6,3,0.8664577982997151,0.13066095672221165,0.0028812449780731995,0.8664577982997151
meeting,1,40,41,41,IAATO,3,3,0.9090676229508197,0.09093237704918034,0.0,0.9090676229508197
meeting,1,41,42,42,IAATO,8,3,0.6790753176639536,0.17496014690481682,0.1459645354312296,0.6790753176639536
meeting,1,42,43,43,IAATO,5,3,0.6266875576828143,0.2675838681290378,0.10572857418814792,0.6266875576828143
meeting,1,43,44,44,IAATO,5,3,0.8450718049280941,0.023744196332102084,0.1311839987398038,0.8450718049280941
meeting,1,44,45,45,IAATO,6,3,0.7563653172065791,0.012118177265898849,0.2315165055275221,0.7563653172065791
meeting,1,45,46,46,IAATO,5,3,0.8640275513113927,0.025094506555135523,0.1108779421334718,0.8640275513113927
meeting,1,46,47,47,IAATO,7,3,0.46144762447959864,0.13575922865124423,0.4027931468691571,0.46144762447959864
meeting,1,18,19,19,IUCN,3,1,0.9515951595159516,0.9515951595159516,0.048404840484048396,0.0
meeting,1,19,20,20,IUCN,5,2,0.8890030832476875,0.11099691675231244,0.8890030832476875,0.0
meeting,1,20,21,21,IUCN,5,2,0.5693055264358744,0.43069447356412566,0.5693055264358744,0.0
meeting,1,21,22,22,IUCN,3,2,1.0,0.0,1.0,0.0
meeting,1,27,28,28,IUCN,3,2,0.81125687685146,0.18874312314854,0.81125687685146,0.0
meeting,1,28,29,29,IUCN,3,2,0.6837244133799301,0.3162755866200699,0.6837244133799301,0.0
meeting,1,22,23,23,India,3,1,1.0,1.0,0.0,0.0
meeting,1,25,26,26,India,4,2,0.8105263157894737,0.18947368421052632,0.8105263157894737,0.0
meeting,1,26,27,27,India,5,2,0.7634408602150538,0.23655913978494622,0.7634408602150538,0.0
meeting,1,27,28,28,India,4,1,0.9114320403859671,0.9114320403859671,0.08856795961403284,0.0
meeting,1,28,29,29,India,4,2,0.5948488587291796,0.4051511412708205,0.5948488587291796,0.0
meeting,1,29,30,30,India,5,2,0.8070431655667462,0.19295683443325387,0.8070431655667462,0.0
meeting,1,30,31,31,India,6,2,0.7773795798032599,0.22262042019674005,0.7773795798032599,0.0
meeting,1,31,32,32,India,5,2,0.9712501723266393,0.028749827673360595,0.9712501723266393,0.0
meeting,1,32,33,33,India,4,2,0.9511004171885447,0.048899582811455254,0.9511004171885447,0.0
meeting,1,35,36,36,India,4,2,1.0,0.0,1.0,0.0
meeting,1,37,38,38,India,4,2,0.8055663935492261,0.12355312784497333,0.8055663935492261,0.07088047860580048
meeting,1,39,40,40,India,3,2,0.9268280883384533,0.07317191166154666,0.9268280883384533,0.0
meeting,1,41,42,42,India,3,1,0.7069946675251556,0.7069946675251556,0.2930053324748444,0.0
meeting,1,43,44,44,India,4,3,0.804581334586726,0.0,0.195418665413274,0.804581334586726
meeting,1,44,45,45,India,5,2,0.916275271063516,0.07315569086661694,0.916275271063516,0.010569038069866971
meeting,1,45,46,46,India,8,2,0.8930337782306872,0.10126861101464216,0.8930337782306872,0.005697610754670614
meeting,1,46,47,47,India,5,2,0.8348768472906404,0.16512315270935962,0.8348768472906404,0.0
meeting,1,15,16,16,Italy,4,2,0.7332945433387276,0.17964616251795554,0.7332945433387276,0.08705929414331691
meeting,1,16,17,17,Italy,3,1,1.0,1.0,0.0,0.0
meeting,1,17,18,18,Italy,3,1,0.7399380804953559,0.7399380804953559,0.26006191950464397,0.0
meeting,1,18,19,19,Italy,4,1,0.890318262938727,0.890318262938727,0.10968173706127306,0.0
meeting,1,19,20,20,Italy,5,2,0.9882728014054492,0.011727198594550828,0.9882728014054492,0.0
meeting,1,20,21,21,Italy,4,1,0.8411857003519784,0.8411857003519784,0.15881429964802174,0.0
meeting,1,22,23,23,Italy,4,2,0.6477951293800178,0.35220487061998207,0.6477951293800178,0.0
meeting,1,24,25,25,Italy,4,1,0.9243542435424354,0.9243542435424354,0.07564575645756459,0.0
meeting,1,25,26,26,Italy,7,1,0.5335681267884658,0.5335681267884658,0.46643187321153423,0.0
meeting,1,26,27,27,Italy,5,3,0.7829921259842519,0.007506561679790025,0.209501312335958,0.7829921259842519
meeting,1,27,28,28,Italy,5,3,0.8193297027461756,0.04969632657558661,0.1309739706782379,0.8193297027461756
meeting,1,28,29,29,Italy,3,2,0.7435064484333569,0.25649355156664305,0.7435064484333569,0.0
meeting,1,35,36,36,Italy,6,2,0.8613111342351717,0.1386888657648283,0.8613111342351717,0.0
meeting,1,38,39,39,Italy,3,2,0.9567680114628576,0.04323198853714236,0.9567680114628576,0.0
meeting,1,39,40,40,Italy,4,2,1.0,0.0,1.0,0.0
meeting,1,41,42,42,Italy,5,2,0.8898986845595472,0.11010131544045273,0.8898986845595472,0.0
meeting,1,42,43,43,Italy,6,1,0.5991043427053233,0.5991043427053233,0.4008956572946767,0.0
meeting,1,44,45,45,Italy,5,2,0.6790228417134935,0.3209771582865066,0.6790228417134935,0.0
meeting,1,45,46,46,Italy,5,1,0.5210966830847655,0.5210966830847655,0.4789033169152344,0.0
meeting,1,46,47,47,Italy,6,1,0.5056487396452037,0.5056487396452037,0.49435126035479615,0.0
meeting,1,5,6,6,Japan,4,1,0.8602941176470588,0.8602941176470588,0.13970588235294115,0.0
meeting,1,15,16,16,Japan,4,2,0.5810141645234348,0.08732870139342061,0.5810141645234348,0.3316571340831447
meeting,1,17,18,18,Japan,5,1,0.9105774775516929,0.9105774775516929,0.06372024054699729,0.025702281901309822
meeting,1,18,19,19,Japan,3,1,1.0,1.0,0.0,0.0
meeting,1,19,20,20,Japan,3,2,0.6611491108071136,0.013816689466484268,0.6611491108071136,0.3250341997264022
meeting,1,22,23,23,Japan,5,2,0.6936558368350927,0.30634416316490726,0.6936558368350927,0.0
meeting,1,24,25,25,Japan,3,1,1.0,1.0,0.0,0.0
meeting,1,25,26,26,Japan,4,2,0.6982758620689656,0.30172413793103453,0.6982758620689656,0.0
meeting,1,26,27,27,Japan,3,1,1.0,1.0,0.0,0.0
meeting,1,27,28,28,Japan,5,2,0.7053653226903714,0.29463467730962856,0.7053653226903714,0.0
meeting,1,28,29,29,Japan,4,1,0.6687374905773179,0.6687374905773179,0.331262509422682,0.0
meeting,1,29,30,30,Japan,4,1,0.8741647448406362,0.8741647448406362,0.12583525515936372,0.0
meeting,1,30,31,31,Japan,5,2,0.7885192175925327,0.21148078240746723,0.7885192175925327,0.0
meeting,1,31,32,32,Japan,4,1,0.8657060027285131,0.8657060027285131,0.13429399727148703,0.0
meeting,1,32,33,33,Japan,4,2,0.9396592522479887,0.060340747752011356,0.9396592522479887,0.0
meeting,1,33,34,34,Japan,4,2,0.9107311543548083,0.08926884564519176,0.9107311543548083,0.0
meeting,1,35,36,36,Japan,3,2,1.0,0.0,1.0,0.0
meeting,1,38,39,39,Japan,3,3,0.6784395128056412,0.3215604871943588,0.0,0.6784395128056412
meeting,1,44,45,45,Japan,5,2,0.9299467555661732,0.0700532444338267,0.9299467555661732,0.0
meeting,1,45,46,46,Japan,4,2,0.5860209821953399,0.41397901780466007,0.5860209821953399,0.0
meeting,1,46,47,47,Japan,4,1,0.576850166531981,0.576850166531981,0.423149833468019,0.0
meeting,1,18,19,19,Korea (ROK),4,1,0.5601861645864185,0.5601861645864185,0.4398138354135816,0.0
meeting,1,20,21,21,Korea (ROK),3,1,1.0,1.0,0.0,0.0
meeting,1,22,23,23,Korea (ROK),3,1,0.548499761866963,0.548499761866963,0.4515002381330369,0.0
meeting,1,25,26,26,Korea (ROK),3,1,1.0,1.0,0.0,0.0
meeting,1,26,27,27,Korea (ROK),3,2,0.9707426856714177,0.029257314328582144,0.9707426856714177,0.0
meeting,1,28,29,29,Korea (ROK),4,1,0.6445670469422106,0.6445670469422106,0.3554329530577894,0.0
meeting,1,29,30,30,Korea (ROK),4,1,1.0,1.0,0.0,0.0
meeting,1,30,31,31,Korea (ROK),4,1,0.9301021583839004,0.9301021583839004,0.06989784161609953,0.0
meeting,1,31,32,32,Korea (ROK),3,1,0.6061783091582206,0.6061783091582206,0.3938216908417795,0.0
meeting,1,32,33,33,Korea (ROK),4,1,0.7204056100920507,0.7204056100920507,0.2795943899079492,0.0
meeting,1,33,34,34,Korea (ROK),4,2,0.7198991950814152,0.2801008049185848,0.7198991950814152,0.0
meeting,1,35,36,36,Korea (ROK),3,2,0.7183220316447281,0.2816779683552719,0.7183220316447281,0.0
meeting,1,38,39,39,Korea (ROK),6,2,0.7940000768728139,0.20599992312718607,0.7940000768728139,0.0
meeting,1,39,40,40,Korea (ROK),4,2,0.9840941714895395,0.015905828510460573,0.9840941714895395,0.0
meeting,1,40,41,41,Korea (ROK),3,3,0.8482871125611745,0.15171288743882544,0.0,0.8482871125611745
meeting,1,41,42,42,Korea (ROK),3,2,1.0,0.0,1.0,0.0
meeting,1,43,44,44,Korea (ROK),4,2,0.7027294303797469,0.29727056962025317,0.7027294303797469,0.0
meeting,1,44,45,45,Korea (ROK),5,2,0.9139253118172632,0.08607468818273666,0.9139253118172632,0.0
meeting,1,45,46,46,Korea (ROK),5,2,0.8662835751052878,0.1337164248947122,0.8662835751052878,0.0
meeting,1,46,47,47,Korea (ROK),4,1,0.5924422837922627,0.5924422837922627,0.40755771620773734,0.0
meeting,1,15,16,16,Netherlands,3,1,0.5733595478004424,0.5733595478004424,0.4266404521995576,0.0
meeting,1,16,17,17,Netherlands,5,1,0.610634845839982,0.610634845839982,0.389365154160018,0.0
meeting,1,18,19,19,Netherlands,3,2,0.8734451054624122,0.1265548945375879,0.8734451054624122,0.0
meeting,1,19,20,20,Netherlands,6,1,0.677621548365238,0.677621548365238,0.32237845163476203,0.0
meeting,1,25,26,26,Netherlands,4,2,0.548854041013269,0.45114595898673104,0.548854041013269,0.0
meeting,1,26,27,27,Netherlands,4,1,0.8374645892351275,0.8374645892351275,0.16253541076487255,0.0
meeting,1,27,28,28,Netherlands,3,2,0.8069218916676544,0.19307810833234562,0.8069218916676544,0.0
meeting,1,29,30,30,Netherlands,4,2,0.500571561309884,0.49942843869011605,0.500571561309884,0.0
meeting,1,33,34,34,Netherlands,5,2,0.6348364279398762,0.2679045092838196,0.6348364279398762,0.09725906277630415
meeting,1,34,35,35,Netherlands,5,3,0.5706068740035117,0.2921552402672102,0.1372378857292781,0.5706068740035117
meeting,1,35,36,36,Netherlands,4,2,0.8967327709887157,0.0,0.8967327709887157,0.10326722901128418
meeting,1,36,37,37,Netherlands,4,2,0.5846629762292413,0.31243894496906544,0.5846629762292413,0.10289807880169327
meeting,1,37,38,38,Netherlands,3,2,0.969083191283131,0.0,0.969083191283131,0.030916808716868877
meeting,1,39,40,40,Netherlands,4,2,0.9958319389213138,0.004168061078686113,0.9958319389213138,0.0
meeting,1,40,41,41,Netherlands,3,2,1.0,0.0,1.0,0.0
meeting,1,41,42,42,Netherlands,4,3,0.5259668563995786,0.06147749673555199,0.41255564686486945,0.5259668563995786
meeting,1,42,43,43,Netherlands,3,2,0.8124234344598977,0.0,0.8124234344598977,0.18757656554010232
meeting,1,43,44,44,Netherlands,4,3,0.5251867505405936,0.0,0.47481324945940634,0.5251867505405936
meeting,1,44,45,45,Netherlands,5,2,0.43642638660065736,0.1278591784897141,0.43642638660065736,0.4357144349096286
meeting,1,45,46,46,Netherlands,3,3,0.6144025892295244,0.0,0.3855974107704756,0.6144025892295244
meeting,1,46,47,47,Netherlands,6,3,0.7071789270287947,0.07801766926404627,0.214803403707159,0.7071789270287947
meeting,1,0,1,1,New Zealand,3,1,1.0,1.0,0.0,0.0
meeting,1,2,3,3,New Zealand,3,2,0.8334041448331209,0.1665958551668791,0.8334041448331209,0.0
meeting,1,3,4,4,New Zealand,6,2,0.6958501409073328,0.04583080068519643,0.6958501409073328,0.2583190584074709
meeting,1,5,6,6,New Zealand,3,2,0.5061963775023832,0.49380362249761667,0.5061963775023832,0.0
meeting,1,6,7,7,New Zealand,6,1,0.5085718333805611,0.5085718333805611,0.4914281666194389,0.0
meeting,1,7,8,8,New Zealand,4,3,0.706272310045895,0.0,0.29372768995410503,0.706272310045895
meeting,1,8,9,9,New Zealand,3,2,0.8940684081397028,0.08875739644970412,0.8940684081397028,0.01717419541059316
meeting,1,9,10,10,New Zealand,3,1,0.5336866010598031,0.5336866010598031,0.4663133989401968,0.0
meeting,1,10,11,11,New Zealand,3,1,1.0,1.0,0.0,0.0
meeting,1,13,14,14,New Zealand,4,3,0.601010101010101,0.0,0.39898989898989895,0.601010101010101
meeting,1,14,15,15,New Zealand,3,2,1.0,0.0,1.0,0.0
meeting,1,17,18,18,New Zealand,3,2,0.7074987057464854,0.29250129425351445,0.7074987057464854,0.0
meeting,1,18,19,19,New Zealand,4,2,0.9967287367891293,0.003271263210870648,0.9967287367891293,0.0
meeting,1,19,20,20,New Zealand,6,3,0.5467439377764222,0.11072136647857252,0.34253469574500534,0.5467439377764222
meeting,1,20,21,21,New Zealand,9,2,0.5666422349392495,0.10719420404251119,0.5666422349392495,0.3261635610182392
meeting,1,21,22,22,New Zealand,3,3,0.7576530612244898,0.0,0.2423469387755102,0.7576530612244898
meeting,1,22,23,23,New Zealand,8,3,0.5345381940213163,0.0607429765933314,0.40471882938535236,0.5345381940213163
meeting,1,23,24,24,New Zealand,5,2,0.5188560349006301,0.01968007755695588,0.5188560349006301,0.4614638875424139
meeting,1,24,25,25,New Zealand,8,2,0.5766406931277953,0.0,0.5766406931277953,0.4233593068722045
meeting,1,25,26,26,New Zealand,6,3,0.7026116259477675,0.0,0.2973883740522325,0.7026116259477675
meeting,1,26,27,27,New Zealand,7,2,0.49544724156400644,0.08034279592929834,0.49544724156400644,0.4242099625066953
meeting,1,27,28,28,New Zealand,6,3,0.54474428629159,0.0,0.45525571370841006,0.54474428629159
meeting,1,28,29,29,New Zealand,9,3,0.5131366837297435,0.033937611357787265,0.45292570491246925,0.5131366837297435
meeting,1,29,30,30,New Zealand,10,3,0.7500751672471249,0.0030254816967753262,0.24689935105609986,0.7500751672471249
meeting,1,30,31,31,New Zealand,12,3,0.7576820910337004,0.06828945502670511,0.17402845393959443,0.7576820910337004
meeting,1,31,32,32,New Zealand,9,2,0.5367982402151626,0.03899462350915558,0.5367982402151626,0.42420713627568174
meeting,1,32,33,33,New Zealand,9,2,0.6010086540948358,0.03783284956431202,0.6010086540948358,0.3611584963408522
meeting,1,33,34,34,New Zealand,7,2,0.5009788131792711,0.08339410294306894,0.5009788131792711,0.41562708387766
meeting,1,34,35,35,New Zealand,7,3,0.4679536130991494,0.15205976546082037,0.3799866214400303,0.4679536130991494
meeting,1,35,36,36,New Zealand,9,2,0.5153186496223967,0.216068687098425,0.5153186496223967,0.2686126632791783
meeting,1,36,37,37,New Zealand,5,3,0.6452801320033,0.18514062851571292,0.169579239480987,0.6452801320033
meeting,1,37,38,38,New Zealand,10,2,0.8624365119107232,0.030295443164747117,0.8624365119107232,0.10726804492452964
meeting,1,38,39,39,New Zealand,6,3,0.4252813905680731,0.18055809977407344,0.3941605096578535,0.4252813905680731
meeting,1,39,40,40,New Zealand,7,2,0.372151196520322,0.29245759879052535,0.372151196520322,0.3353912046891526
meeting,1,40,41,41,New Zealand,4,2,1.0,0.0,1.0,0.0
meeting,1,41,42,42,New Zealand,6,2,0.5586931505578387,0.21097860076187497,0.5586931505578387,0.23032824868028642
meeting,1,42,43,43,New Zealand,9,2,0.8636006492033147,0.03911378603679636,0.8636006492033147,0.09728556475988888
meeting,1,43,44,44,New Zealand,5,2,0.9722998368910007,0.02770016310899936,0.9722998368910007,0.0
meeting,1,44,45,45,New Zealand,9,2,0.9624699969113957,0.010055767779500917,0.9624699969113957,0.02747423530910324
meeting,1,45,46,46,New Zealand,9,2,0.5291865887528169,0.057710508165340305,0.5291865887528169,0.4131029030818427
meeting,1,46,47,47,New Zealand,10,3,0.6281294963752961,0.0,0.3718705036247039,0.6281294963752961
meeting,1,6,7,7,Norway,4,2,0.6590709903593339,0.0,0.6590709903593339,0.3409290096406661
meeting,1,7,8,8,Norway,5,2,0.7067169540229885,0.2932830459770115,0.7067169540229885,0.0
meeting,1,13,14,14,Norway,3,1,0.5502793296089385,0.5502793296089385,0.4497206703910615,0.0
meeting,1,20,21,21,Norway,5,2,0.6284653710192161,0.371534628980784,0.6284653710192161,0.0
meeting,1,21,22,22,Norway,10,2,0.6372999524639519,0.16156974594623147,0.6372999524639519,0.20113030158981673
meeting,1,22,23,23,Norway,7,2,0.8882786823470815,0.11172131765291844,0.8882786823470815,0.0
meeting,1,23,24,24,Norway,3,2,0.9613615455381785,0.03863845446182152,0.9613615455381785,0.0
meeting,1,25,26,26,Norway,4,2,0.6651672757942086,0.3348327242057914,0.6651672757942086,0.0
meeting,1,26,27,27,Norway,5,3,0.39297579496915047,0.23065970574276223,0.3763644992880873,0.39297579496915047
meeting,1,27,28,28,Norway,5,2,1.0,0.0,1.0,0.0
meeting,1,29,30,30,Norway,4,2,0.8447850632182825,0.1552149367817174,0.8447850632182825,0.0
meeting,1,30,31,31,Norway,6,2,0.415116940068215,0.181196199447783,0.415116940068215,0.40368686048400193
meeting,1,31,32,32,Norway,5,2,0.6325103023648531,0.0,0.6325103023648531,0.3674896976351469
meeting,1,32,33,33,Norway,3,2,1.0,0.0,1.0,0.0
